instrumentName,lastTradeDate,expiryDate,strike,optionType,spotPrice,bid,ask,mid,volume,openInterest,DerebitIV
ETH-25AUG23-1700-P,2023-5-25,2023-8-25,1700.0,put,1839.45,0.036,0.0375,0.03675,5.0,1142.0,39.019999999999996
ETH-25AUG23-1800-C,2023-5-25,2023-8-25,1800.0,call,1839.45,0.0805,0.083,0.08175,6.0,427.0,37.615
ETH-25AUG23-1800-P,2023-5-25,2023-8-25,1800.0,put,1839.45,0.056,0.0575,0.05675,563.0,2374.0,37.515
ETH-25AUG23-1900-C,2023-5-25,2023-8-25,1900.0,call,1839.45,0.055,0.0565,0.05575,341.0,4707.0,37.045
ETH-25AUG23-1900-P,2023-5-25,2023-8-25,1900.0,put,1839.45,0.0835,0.0865,0.08499999999999999,305.0,997.0,36.989999999999995
ETH-25AUG23-2000-C,2023-5-25,2023-8-25,2000.0,call,1839.45,0.037,0.038,0.0375,456.0,22429.0,37.25
ETH-25AUG23-2000-P,2023-5-25,2023-8-25,2000.0,put,1839.45,0.0,0.0,0.0,0.0,112.0,0.0
ETH-25AUG23-2100-C,2023-5-25,2023-8-25,2100.0,call,1839.45,0.025,0.0265,0.025750000000000002,641.0,3694.0,38.254999999999995
ETH-25AUG23-2100-P,2023-5-25,2023-8-25,2100.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2200-C,2023-5-25,2023-8-25,2200.0,call,1839.45,0.018,0.019,0.0185,470.0,10511.0,39.91
ETH-25AUG23-2200-P,2023-5-25,2023-8-25,2200.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2300-C,2023-5-25,2023-8-25,2300.0,call,1839.45,0.013,0.014,0.0135,396.0,9462.0,41.515
ETH-25AUG23-2300-P,2023-5-25,2023-8-25,2300.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2400-C,2023-5-25,2023-8-25,2400.0,call,1839.45,0.01,0.011,0.010499999999999999,511.0,1796.0,43.61
ETH-25AUG23-2400-P,2023-5-25,2023-8-25,2400.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2500-C,2023-5-25,2023-8-25,2500.0,call,1839.45,0.0075,0.0085,0.008,340.0,22692.0,45.175
ETH-25AUG23-2500-P,2023-5-25,2023-8-25,2500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2600-C,2023-5-25,2023-8-25,2600.0,call,1839.45,0.006,0.007,0.006500000000000001,2.0,1803.0,47.16
ETH-25AUG23-2600-P,2023-5-25,2023-8-25,2600.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2700-C,2023-5-25,2023-8-25,2700.0,call,1839.45,0.0045,0.0055,0.004999999999999999,18.0,1359.0,48.370000000000005
ETH-25AUG23-2700-P,2023-5-25,2023-8-25,2700.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2800-C,2023-5-25,2023-8-25,2800.0,call,1839.45,0.004,0.0045,0.00425,2.0,170.0,50.364999999999995
ETH-25AUG23-2800-P,2023-5-25,2023-8-25,2800.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-2900-C,2023-5-26,2023-8-25,2900.0,call,1839.45,0.003,0.004,0.0035,15.0,15.0,51.81
ETH-25AUG23-2900-P,2023-5-26,2023-8-25,2900.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-3000-C,2023-5-25,2023-8-25,3000.0,call,1839.45,0.0025,0.0035,0.003,0.0,613.0,53.475
ETH-25AUG23-3000-P,2023-5-25,2023-8-25,3000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-3200-C,2023-5-25,2023-8-25,3200.0,call,1839.45,0.0015,0.0025,0.002,1.0,1111.0,55.504999999999995
ETH-25AUG23-3200-P,2023-5-25,2023-8-25,3200.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-3400-C,2023-5-25,2023-8-25,3400.0,call,1839.45,0.0015,0.002,0.00175,0.0,38.0,59.480000000000004
ETH-25AUG23-3400-P,2023-5-25,2023-8-25,3400.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-3600-C,2023-5-25,2023-8-25,3600.0,call,1839.45,0.001,0.002,0.0015,0.0,50.0,62.475
ETH-25AUG23-3600-P,2023-5-25,2023-8-25,3600.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-3800-C,2023-5-25,2023-8-25,3800.0,call,1839.45,0.0005,0.0015,0.001,0.0,6.0,62.980000000000004
ETH-25AUG23-3800-P,2023-5-25,2023-8-25,3800.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-4000-C,2023-5-25,2023-8-25,4000.0,call,1839.45,0.0005,0.001,0.00075,29.0,374.0,65.03
ETH-25AUG23-4000-P,2023-5-25,2023-8-25,4000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-25AUG23-4200-C,2023-5-29,2023-8-25,4200.0,call,1839.45,0.0005,0.001,0.00075,0.0,313.0,68.495
ETH-25AUG23-4200-P,2023-5-29,2023-8-25,4200.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-200-C,2022-9-29,2023-9-29,200.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-200-P,2022-9-29,2023-9-29,200.0,put,1839.45,0.0,0.0005,0.00025,0.0,1681.0,79.045
ETH-29SEP23-300-C,2022-9-29,2023-9-29,300.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-300-P,2022-9-29,2023-9-29,300.0,put,1839.45,0.0,0.0005,0.00025,0.0,4521.0,64.425
ETH-29SEP23-400-C,2022-9-29,2023-9-29,400.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-400-P,2022-9-29,2023-9-29,400.0,put,1839.45,0.0,0.001,0.0005,0.0,3044.0,59.05
ETH-29SEP23-500-C,2022-9-29,2023-9-29,500.0,call,1839.45,0.0,0.0,0.0,0.0,1.0,0.0
ETH-29SEP23-500-P,2022-9-29,2023-9-29,500.0,put,1839.45,0.0,0.001,0.0005,0.0,1566.0,50.66
ETH-29SEP23-600-C,2022-9-29,2023-9-29,600.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-600-P,2022-9-29,2023-9-29,600.0,put,1839.45,0.0005,0.0015,0.001,0.0,1907.0,86.675
ETH-29SEP23-700-C,2022-9-29,2023-9-29,700.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-700-P,2022-9-29,2023-9-29,700.0,put,1839.45,0.0015,0.002,0.00175,0.0,1704.0,82.47
ETH-29SEP23-800-C,2022-9-29,2023-9-29,800.0,call,1839.45,0.0005,0.0,0.00025,0.0,10.0,0.0
ETH-29SEP23-800-P,2022-9-29,2023-9-29,800.0,put,1839.45,0.0015,0.003,0.0022500000000000003,0.0,2006.0,74.39
ETH-29SEP23-900-C,2022-9-29,2023-9-29,900.0,call,1839.45,0.01,0.0,0.005,0.0,0.0,0.0
ETH-29SEP23-900-P,2022-9-29,2023-9-29,900.0,put,1839.45,0.0025,0.004,0.0032500000000000003,24.0,1166.0,69.13
ETH-29SEP23-1000-C,2022-9-29,2023-9-29,1000.0,call,1839.45,0.0005,0.0,0.00025,0.0,82.0,0.0
ETH-29SEP23-1000-P,2022-9-29,2023-9-29,1000.0,put,1839.45,0.0045,0.0055,0.004999999999999999,51.0,22310.0,65.25999999999999
ETH-29SEP23-1100-C,2022-9-29,2023-9-29,1100.0,call,1839.45,0.3775,0.4625,0.42000000000000004,0.0,625.0,57.93
ETH-29SEP23-1100-P,2022-9-29,2023-9-29,1100.0,put,1839.45,0.0065,0.007,0.00675,0.0,3220.0,60.155
ETH-29SEP23-1200-C,2022-9-29,2023-9-29,1200.0,call,1839.45,0.3315,0.3955,0.36350000000000005,0.0,4383.0,45.865
ETH-29SEP23-1200-P,2022-9-29,2023-9-29,1200.0,put,1839.45,0.0085,0.0095,0.009000000000000001,75.0,7118.0,55.235
ETH-29SEP23-1300-C,2022-9-29,2023-9-29,1300.0,call,1839.45,0.2775,0.342,0.30975,0.0,556.0,40.11
ETH-29SEP23-1300-P,2022-9-29,2023-9-29,1300.0,put,1839.45,0.012,0.013,0.0125,403.0,4788.0,51.2
ETH-29SEP23-1400-C,2022-9-29,2023-9-29,1400.0,call,1839.45,0.2345,0.29,0.26225,0.0,1431.0,35.18
ETH-29SEP23-1400-P,2022-9-29,2023-9-29,1400.0,put,1839.45,0.0165,0.018,0.01725,100.0,7551.0,47.34
ETH-29SEP23-1500-C,2022-9-29,2023-9-29,1500.0,call,1839.45,0.194,0.2345,0.21425,0.0,1880.0,43.205
ETH-29SEP23-1500-P,2022-9-29,2023-9-29,1500.0,put,1839.45,0.024,0.0255,0.02475,133.0,16521.0,44.394999999999996
ETH-29SEP23-1600-C,2022-9-29,2023-9-29,1600.0,call,1839.45,0.151,0.189,0.16999999999999998,3.0,5561.0,41.475
ETH-29SEP23-1600-P,2022-9-29,2023-9-29,1600.0,put,1839.45,0.0345,0.036,0.035250000000000004,101.0,7686.0,41.71
ETH-29SEP23-1700-C,2022-10-25,2023-9-29,1700.0,call,1839.45,0.1185,0.144,0.13124999999999998,0.0,3504.0,40.01
ETH-29SEP23-1700-P,2022-10-25,2023-9-29,1700.0,put,1839.45,0.05,0.052,0.051000000000000004,66.0,4061.0,39.945
ETH-29SEP23-1800-C,2022-9-29,2023-9-29,1800.0,call,1839.45,0.0965,0.1,0.09825,1017.0,12092.0,38.650000000000006
ETH-29SEP23-1800-P,2022-9-29,2023-9-29,1800.0,put,1839.45,0.0705,0.073,0.07175,1510.0,12325.0,38.355000000000004
ETH-29SEP23-1900-C,2022-10-29,2023-9-29,1900.0,call,1839.45,0.071,0.0735,0.07225,2219.0,107804.0,38.035
ETH-29SEP23-1900-P,2022-10-29,2023-9-29,1900.0,put,1839.45,0.0985,0.1015,0.1,322.0,14378.0,37.805
ETH-29SEP23-2000-C,2022-9-29,2023-9-29,2000.0,call,1839.45,0.053,0.054,0.0535,740.0,55671.0,38.375
ETH-29SEP23-2000-P,2022-9-29,2023-9-29,2000.0,put,1839.45,0.118,0.1475,0.13274999999999998,2.0,1688.0,36.83
ETH-29SEP23-2100-C,2023-4-4,2023-9-29,2100.0,call,1839.45,0.0385,0.04,0.03925,1605.0,31132.0,38.760000000000005
ETH-29SEP23-2100-P,2023-4-4,2023-9-29,2100.0,put,1839.45,0.154,0.1945,0.17425000000000002,0.0,413.0,37.44
ETH-29SEP23-2200-C,2022-10-29,2023-9-29,2200.0,call,1839.45,0.029,0.0305,0.02975,215.0,89098.0,39.82
ETH-29SEP23-2200-P,2022-10-29,2023-9-29,2200.0,put,1839.45,0.122,0.0,0.061,0.0,199.0,0.0
ETH-29SEP23-2300-C,2023-4-14,2023-9-29,2300.0,call,1839.45,0.0225,0.0235,0.023,45.0,43051.0,41.05
ETH-29SEP23-2300-P,2023-4-14,2023-9-29,2300.0,put,1839.45,0.237,0.29,0.26349999999999996,0.0,755.0,26.93
ETH-29SEP23-2400-C,2023-4-5,2023-9-29,2400.0,call,1839.45,0.0175,0.019,0.018250000000000002,35.0,13815.0,42.445
ETH-29SEP23-2400-P,2023-4-5,2023-9-29,2400.0,put,1839.45,0.0005,0.0,0.00025,0.0,2.0,0.0
ETH-29SEP23-2500-C,2022-9-29,2023-9-29,2500.0,call,1839.45,0.015,0.0155,0.01525,226.0,21812.0,44.285
ETH-29SEP23-2500-P,2022-9-29,2023-9-29,2500.0,put,1839.45,0.0005,0.0,0.00025,0.0,200.0,0.0
ETH-29SEP23-2600-C,2023-4-14,2023-9-29,2600.0,call,1839.45,0.012,0.013,0.0125,77.0,14552.0,45.65
ETH-29SEP23-2600-P,2023-4-14,2023-9-29,2600.0,put,1839.45,0.0,0.0,0.0,0.0,4.0,0.0
ETH-29SEP23-3000-C,2022-9-29,2023-9-29,3000.0,call,1839.45,0.0065,0.0075,0.006999999999999999,331.0,32689.0,51.72
ETH-29SEP23-3000-P,2022-9-29,2023-9-29,3000.0,put,1839.45,0.0005,0.0,0.00025,0.0,70.0,0.0
ETH-29SEP23-3500-C,2022-9-29,2023-9-29,3500.0,call,1839.45,0.0035,0.0045,0.004,1.0,18037.0,57.965
ETH-29SEP23-3500-P,2022-9-29,2023-9-29,3500.0,put,1839.45,0.0,0.0,0.0,0.0,2.0,0.0
ETH-29SEP23-4000-C,2022-9-29,2023-9-29,4000.0,call,1839.45,0.0025,0.0035,0.003,66.0,15099.0,64.535
ETH-29SEP23-4000-P,2022-9-29,2023-9-29,4000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-4500-C,2022-9-29,2023-9-29,4500.0,call,1839.45,0.0015,0.0025,0.002,48.0,2430.0,68.46000000000001
ETH-29SEP23-4500-P,2022-9-29,2023-9-29,4500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29SEP23-5000-C,2022-10-25,2023-9-29,5000.0,call,1839.45,0.001,0.002,0.0015,29.0,2415.0,72.315
ETH-29SEP23-5000-P,2022-10-25,2023-9-29,5000.0,put,1839.45,0.0005,0.0,0.00025,0.0,88.0,0.0
ETH-29SEP23-5500-C,2022-10-26,2023-9-29,5500.0,call,1839.45,0.001,0.0015,0.00125,0.0,13091.0,76.65
ETH-29SEP23-5500-P,2022-10-26,2023-9-29,5500.0,put,1839.45,0.0005,0.0,0.00025,0.0,110.0,0.0
ETH-29DEC23-200-C,2022-12-29,2023-12-29,200.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29DEC23-200-P,2022-12-29,2023-12-29,200.0,put,1839.45,0.0,0.001,0.0005,0.0,1448.0,64.295
ETH-29DEC23-400-C,2022-12-29,2023-12-29,400.0,call,1839.45,0.0,0.0,0.0,0.0,8.0,0.0
ETH-29DEC23-400-P,2022-12-29,2023-12-29,400.0,put,1839.45,0.001,0.0015,0.00125,0.0,954.0,90.815
ETH-29DEC23-500-C,2023-4-14,2023-12-29,500.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29DEC23-500-P,2023-4-14,2023-12-29,500.0,put,1839.45,0.0015,0.0025,0.002,0.0,947.0,83.22
ETH-29DEC23-600-C,2022-12-29,2023-12-29,600.0,call,1839.45,0.0005,0.0,0.00025,0.0,40.0,0.0
ETH-29DEC23-600-P,2022-12-29,2023-12-29,600.0,put,1839.45,0.0025,0.004,0.0032500000000000003,0.0,3293.0,77.945
ETH-29DEC23-800-C,2022-12-29,2023-12-29,800.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29DEC23-800-P,2022-12-29,2023-12-29,800.0,put,1839.45,0.0055,0.0075,0.0065,0.0,939.0,67.705
ETH-29DEC23-1000-C,2022-12-29,2023-12-29,1000.0,call,1839.45,0.0,0.0,0.0,0.0,2.0,0.0
ETH-29DEC23-1000-P,2022-12-29,2023-12-29,1000.0,put,1839.45,0.011,0.013,0.012,0.0,8400.0,59.56
ETH-29DEC23-1100-C,2022-12-29,2023-12-29,1100.0,call,1839.45,0.27,0.0,0.135,0.0,4.0,0.0
ETH-29DEC23-1100-P,2022-12-29,2023-12-29,1100.0,put,1839.45,0.015,0.0165,0.01575,0.0,2937.0,55.795
ETH-29DEC23-1200-C,2022-12-29,2023-12-29,1200.0,call,1839.45,0.345,0.4125,0.37875,0.0,833.0,38.335
ETH-29DEC23-1200-P,2022-12-29,2023-12-29,1200.0,put,1839.45,0.02,0.0215,0.020749999999999998,2002.0,3371.0,52.504999999999995
ETH-29DEC23-1300-C,2022-12-29,2023-12-29,1300.0,call,1839.45,0.293,0.363,0.32799999999999996,0.0,332.0,34.685
ETH-29DEC23-1300-P,2022-12-29,2023-12-29,1300.0,put,1839.45,0.027,0.0295,0.028249999999999997,40.0,1890.0,50.19
ETH-29DEC23-1400-C,2022-12-29,2023-12-29,1400.0,call,1839.45,0.2545,0.315,0.28475,0.0,308.0,45.415
ETH-29DEC23-1400-P,2022-12-29,2023-12-29,1400.0,put,1839.45,0.0355,0.0385,0.037,207.0,1390.0,47.615
ETH-29DEC23-1500-C,2023-1-4,2023-12-29,1500.0,call,1839.45,0.2175,0.2715,0.2445,0.0,884.0,45.91
ETH-29DEC23-1500-P,2023-1-4,2023-12-29,1500.0,put,1839.45,0.0475,0.0505,0.049,338.0,8083.0,45.69
ETH-29DEC23-1600-C,2022-12-29,2023-12-29,1600.0,call,1839.45,0.184,0.23,0.20700000000000002,0.0,3009.0,45.075
ETH-29DEC23-1600-P,2022-12-29,2023-12-29,1600.0,put,1839.45,0.0625,0.066,0.06425,31.0,10893.0,44.06
ETH-29DEC23-1700-C,2023-1-13,2023-12-29,1700.0,call,1839.45,0.1535,0.1885,0.17099999999999999,0.0,862.0,43.315
ETH-29DEC23-1700-P,2023-1-13,2023-12-29,1700.0,put,1839.45,0.0815,0.086,0.08374999999999999,24.0,5322.0,42.9
ETH-29DEC23-1800-C,2023-1-9,2023-12-29,1800.0,call,1839.45,0.137,0.142,0.1395,0.0,3866.0,41.935
ETH-29DEC23-1800-P,2023-1-9,2023-12-29,1800.0,put,1839.45,0.1055,0.11,0.10775,13.0,1967.0,42.120000000000005
ETH-29DEC23-1900-C,2023-1-20,2023-12-29,1900.0,call,1839.45,0.113,0.117,0.115,213.0,17184.0,41.735
ETH-29DEC23-1900-P,2023-1-20,2023-12-29,1900.0,put,1839.45,0.1335,0.14,0.13675,0.0,2974.0,41.83
ETH-29DEC23-2000-C,2022-12-29,2023-12-29,2000.0,call,1839.45,0.093,0.096,0.0945,4.0,14150.0,41.705
ETH-29DEC23-2000-P,2022-12-29,2023-12-29,2000.0,put,1839.45,0.1655,0.174,0.16975,30.0,1832.0,41.715
ETH-29DEC23-2100-C,2023-3-18,2023-12-29,2100.0,call,1839.45,0.0765,0.0795,0.078,0.0,3186.0,41.955
ETH-29DEC23-2100-P,2023-3-18,2023-12-29,2100.0,put,1839.45,0.183,0.226,0.20450000000000002,35.0,519.0,41.004999999999995
ETH-29DEC23-2200-C,2023-1-17,2023-12-29,2200.0,call,1839.45,0.0635,0.067,0.06525,70.0,13338.0,42.555
ETH-29DEC23-2200-P,2023-1-17,2023-12-29,2200.0,put,1839.45,0.0,0.0,0.0,0.0,192.0,0.0
ETH-29DEC23-2300-C,2023-4-13,2023-12-29,2300.0,call,1839.45,0.0535,0.0565,0.055,4026.0,37410.0,43.25
ETH-29DEC23-2300-P,2023-4-13,2023-12-29,2300.0,put,1839.45,0.0,0.0,0.0,0.0,139.0,0.0
ETH-29DEC23-2400-C,2023-3-14,2023-12-29,2400.0,call,1839.45,0.0455,0.0485,0.047,14.0,15348.0,44.114999999999995
ETH-29DEC23-2400-P,2023-3-14,2023-12-29,2400.0,put,1839.45,0.2295,0.0,0.11475,0.0,40.0,0.0
ETH-29DEC23-2500-C,2022-12-29,2023-12-29,2500.0,call,1839.45,0.039,0.0425,0.04075,120.0,30511.0,45.11
ETH-29DEC23-2500-P,2022-12-29,2023-12-29,2500.0,put,1839.45,0.0005,0.0,0.00025,0.0,137.0,0.0
ETH-29DEC23-2600-C,2023-4-13,2023-12-29,2600.0,call,1839.45,0.0345,0.0375,0.036000000000000004,442.0,15388.0,46.28
ETH-29DEC23-2600-P,2023-4-13,2023-12-29,2600.0,put,1839.45,0.0,0.0,0.0,0.0,75.0,0.0
ETH-29DEC23-2800-C,2023-4-14,2023-12-29,2800.0,call,1839.45,0.027,0.03,0.028499999999999998,14.0,1463.0,48.405
ETH-29DEC23-2800-P,2023-4-14,2023-12-29,2800.0,put,1839.45,0.0,0.0,0.0,0.0,1.0,0.0
ETH-29DEC23-3000-C,2022-12-29,2023-12-29,3000.0,call,1839.45,0.022,0.025,0.0235,357.0,25395.0,50.63
ETH-29DEC23-3000-P,2022-12-29,2023-12-29,3000.0,put,1839.45,0.0005,0.0,0.00025,0.0,159.0,0.0
ETH-29DEC23-3500-C,2022-12-29,2023-12-29,3500.0,call,1839.45,0.015,0.017,0.016,163.0,11496.0,55.775000000000006
ETH-29DEC23-3500-P,2022-12-29,2023-12-29,3500.0,put,1839.45,0.0,0.0,0.0,0.0,2.0,0.0
ETH-29DEC23-4000-C,2022-12-29,2023-12-29,4000.0,call,1839.45,0.011,0.013,0.012,0.0,19094.0,60.3
ETH-29DEC23-4000-P,2022-12-29,2023-12-29,4000.0,put,1839.45,0.0005,0.0,0.00025,0.0,0.0,0.0
ETH-29DEC23-4500-C,2023-1-4,2023-12-29,4500.0,call,1839.45,0.009,0.0105,0.00975,49.0,17670.0,64.52
ETH-29DEC23-4500-P,2023-1-4,2023-12-29,4500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29DEC23-5000-C,2023-1-12,2023-12-29,5000.0,call,1839.45,0.0065,0.0085,0.0075,0.0,6720.0,67.16999999999999
ETH-29DEC23-5000-P,2023-1-12,2023-12-29,5000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29DEC23-5500-C,2023-1-14,2023-12-29,5500.0,call,1839.45,0.0055,0.0075,0.0065,0.0,8312.0,70.475
ETH-29DEC23-5500-P,2023-1-14,2023-12-29,5500.0,put,1839.45,0.0005,0.0,0.00025,0.0,61.0,0.0
ETH-29DEC23-6000-C,2023-3-18,2023-12-29,6000.0,call,1839.45,0.0055,0.0065,0.006,0.0,5530.0,73.985
ETH-29DEC23-6000-P,2023-3-18,2023-12-29,6000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29DEC23-6500-C,2023-4-14,2023-12-29,6500.0,call,1839.45,0.004,0.0055,0.00475,0.0,882.0,75.3
ETH-29DEC23-6500-P,2023-4-14,2023-12-29,6500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-200-C,2023-3-30,2024-3-29,200.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-200-P,2023-3-30,2024-3-29,200.0,put,1839.45,0.0,0.001,0.0005,0.0,309.0,53.675
ETH-29MAR24-400-C,2023-3-30,2024-3-29,400.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-400-P,2023-3-30,2024-3-29,400.0,put,1839.45,0.0015,0.003,0.0022500000000000003,0.0,339.0,82.24000000000001
ETH-29MAR24-600-C,2023-3-30,2024-3-29,600.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-600-P,2023-3-30,2024-3-29,600.0,put,1839.45,0.005,0.007,0.006,0.0,479.0,72.89
ETH-29MAR24-800-C,2023-3-30,2024-3-29,800.0,call,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-800-P,2023-3-30,2024-3-29,800.0,put,1839.45,0.009,0.013,0.011,0.0,347.0,63.56
ETH-29MAR24-1000-C,2023-3-30,2024-3-29,1000.0,call,1839.45,0.0,0.0,0.0,0.0,10.0,0.0
ETH-29MAR24-1000-P,2023-3-30,2024-3-29,1000.0,put,1839.45,0.017,0.0195,0.018250000000000002,2.0,1123.0,55.905
ETH-29MAR24-1200-C,2023-3-30,2024-3-29,1200.0,call,1839.45,0.0,0.0,0.0,53.0,34.0,0.0
ETH-29MAR24-1200-P,2023-3-30,2024-3-29,1200.0,put,1839.45,0.031,0.034,0.0325,5.0,622.0,51.425
ETH-29MAR24-1400-C,2023-3-30,2024-3-29,1400.0,call,1839.45,0.0,0.0,0.0,0.0,11.0,0.0
ETH-29MAR24-1400-P,2023-3-30,2024-3-29,1400.0,put,1839.45,0.0515,0.056,0.05375,75.0,423.0,47.535
ETH-29MAR24-1500-C,2023-3-30,2024-3-29,1500.0,call,1839.45,0.15,0.0,0.075,0.0,0.0,0.0
ETH-29MAR24-1500-P,2023-3-30,2024-3-29,1500.0,put,1839.45,0.066,0.0705,0.06825,90.0,1571.0,46.015
ETH-29MAR24-1600-C,2023-3-30,2024-3-29,1600.0,call,1839.45,0.0,0.0,0.0,0.0,54.0,0.0
ETH-29MAR24-1600-P,2023-3-30,2024-3-29,1600.0,put,1839.45,0.084,0.0895,0.08675,38.0,473.0,45.06
ETH-29MAR24-1700-C,2023-3-30,2024-3-29,1700.0,call,1839.45,0.0,0.256,0.128,0.0,97.0,30.525
ETH-29MAR24-1700-P,2023-3-30,2024-3-29,1700.0,put,1839.45,0.1055,0.111,0.10825,27.0,336.0,44.2
ETH-29MAR24-1800-C,2023-3-30,2024-3-29,1800.0,call,1839.45,0.17,0.1765,0.17325000000000002,0.0,396.0,43.655
ETH-29MAR24-1800-P,2023-3-30,2024-3-29,1800.0,put,1839.45,0.131,0.1375,0.13425,228.0,971.0,43.845
ETH-29MAR24-1900-C,2023-3-30,2024-3-29,1900.0,call,1839.45,0.148,0.152,0.15,10.0,1222.0,43.650000000000006
ETH-29MAR24-1900-P,2023-3-30,2024-3-29,1900.0,put,1839.45,0.159,0.166,0.1625,1.0,1082.0,43.31
ETH-29MAR24-2000-C,2023-3-30,2024-3-29,2000.0,call,1839.45,0.1255,0.131,0.12825,1.0,715.0,43.295
ETH-29MAR24-2000-P,2023-3-30,2024-3-29,2000.0,put,1839.45,0.1895,0.1995,0.1945,165.0,563.0,43.065
ETH-29MAR24-2100-C,2023-3-30,2024-3-29,2100.0,call,1839.45,0.108,0.114,0.111,79.0,1209.0,43.480000000000004
ETH-29MAR24-2100-P,2023-3-30,2024-3-29,2100.0,put,1839.45,0.2255,0.236,0.23075,0.0,169.0,43.29
ETH-29MAR24-2200-C,2023-3-30,2024-3-29,2200.0,call,1839.45,0.0935,0.0985,0.096,7.0,2630.0,43.644999999999996
ETH-29MAR24-2200-P,2023-3-30,2024-3-29,2200.0,put,1839.45,0.0,0.3245,0.16225,0.0,29.0,29.51
ETH-29MAR24-2300-C,2023-4-11,2024-3-29,2300.0,call,1839.45,0.0815,0.086,0.08374999999999999,16.0,56841.0,44.040000000000006
ETH-29MAR24-2300-P,2023-4-11,2024-3-29,2300.0,put,1839.45,0.0005,0.3635,0.182,0.0,21.0,29.525
ETH-29MAR24-2400-C,2023-3-30,2024-3-29,2400.0,call,1839.45,0.0715,0.076,0.07375,50.0,5206.0,44.585
ETH-29MAR24-2400-P,2023-3-30,2024-3-29,2400.0,put,1839.45,0.0005,0.404,0.20225,0.0,9.0,29.565
ETH-29MAR24-2500-C,2023-3-30,2024-3-29,2500.0,call,1839.45,0.0635,0.0675,0.0655,3.0,3552.0,45.225
ETH-29MAR24-2500-P,2023-3-30,2024-3-29,2500.0,put,1839.45,0.0005,0.4525,0.2265,0.0,147.0,30.565
ETH-29MAR24-2600-C,2023-4-4,2024-3-29,2600.0,call,1839.45,0.0565,0.0605,0.058499999999999996,0.0,1776.0,45.89
ETH-29MAR24-2600-P,2023-4-4,2024-3-29,2600.0,put,1839.45,0.0,0.0,0.0,0.0,346.0,0.0
ETH-29MAR24-2800-C,2023-4-14,2024-3-29,2800.0,call,1839.45,0.046,0.0505,0.04825,0.0,2092.0,47.545
ETH-29MAR24-2800-P,2023-4-14,2024-3-29,2800.0,put,1839.45,0.0005,0.0,0.00025,0.0,35.0,0.0
ETH-29MAR24-3000-C,2023-3-30,2024-3-29,3000.0,call,1839.45,0.038,0.0415,0.03975,17.0,7647.0,48.81
ETH-29MAR24-3000-P,2023-3-30,2024-3-29,3000.0,put,1839.45,0.0,0.0,0.0,5.0,5.0,0.0
